ID,Client_Income,Car_Owned,Bike_Owned,Active_Loan,House_Own,Child_Count,Credit_Amount,Loan_Annuity,Client_Income_Type,Client_Education,Client_Marital_Status,Client_Gender,Loan_Contract_Type,Client_Housing_Type,Age_Days,Employed_Days,Own_House_Age,Client_Occupation,Client_Family_Members,Score_Source_1,Score_Source_2,Score_Source_3,Credit_Bureau,Default
12194467,9000,1.0,1.0,1.0,0.0,0.0,33994.8,2920.95,Service,Secondary,M,Male,CL,Home,10677,2688,1.0,Sales,2.0,0.422789158,0.205732994,0.595456203,2.0,0
12124328,21825,1.0,0.0,0.0,1.0,1.0,77029.2,3276.45,Commercial,Secondary,M,Male,CL,Home,14881,668,20.0,Sales,3.0,0.576441732,0.493239746,0.162441998,3.0,0
12177193,27000,1.0,0.0,1.0,0.0,0.0,163347.3,4321.8,Commercial,Graduation dropout,M,Male,CL,Home,13602,1206,10.0,Accountants,2.0,0.434346316,0.587375239,0.757069015,0.0,0
12180074,29250,1.0,1.0,0.0,1.0,0.0,97038,2850.3,Service,Graduation dropout,M,Female,CL,Home,12716,3848,3.0,Managers,2.0,0.243138739,0.53189067,0.65452928,1.0,0
12143175,8100,1.0,0.0,1.0,1.0,0.0,22500,2149.2,Govt Job,Graduation,M,Male,CL,Home,23399,14688,7.0,Managers,2.0,0.851484524,0.703043024,0.749021705,1.0,0
12152841,15750,1.0,1.0,1.0,0.0,0.0,45000,1200.15,Service,Secondary,S,Female,CL,Family,12163,3054,3.0,Drivers,1.0,0.437811275,0.357146405,0.694092643,0.0,0
12144428,11250,1.0,0.0,0.0,0.0,2.0,32702.4,1660.95,Service,Secondary,M,Male,CL,Home,12298,212,9.0,Accountants,4.0,0.331867441,0.342658019,0.771361592,1.0,0
12103079,13050,1.0,1.0,0.0,0.0,0.0,45000,3608.1,Commercial,Graduation,S,Male,CL,Home,9898,449,11.0,Sales,1.0,0.415008656,0.671319503,0.768807573,3.0,0
12185141,9000,1.0,1.0,0.0,0.0,0.0,78036.3,3107.7,Service,Secondary,M,Male,CL,Home,13038,1440,27.0,Sales,2.0,0.424446736,0.469262072,0.75037515,1.0,0
12197151,19350,1.0,0.0,0.0,1.0,1.0,38152.8,2777.85,Service,Secondary,M,Female,CL,Home,10439,2250,14.0,Core,3.0,0.229086436,0.537896655,0.616121691,3.0,0
12184159,13500,1.0,0.0,0.0,1.0,0.0,30728.7,2390.85,Govt Job,Secondary,M,Female,CL,Home,10083,2886,8.0,Security,2.0,0.081618541,0.371073675,0.206778654,1.0,1
12106900,23400,1.0,0.0,0.0,1.0,0.0,65449.8,4391.55,Service,Graduation,M,Male,CL,Home,21635,4211,3.0,High skill tech,2.0,0.804477693,0.567395128,0.81609236,1.0,0
12171204,45000,1.0,1.0,0.0,1.0,0.0,157500,14739.3,Commercial,Graduation,M,Male,CL,Home,15271,2470,2.0,Managers,2.0,0.627264535,0.699644395,0.323311245,2.0,0
12203087,18000,1.0,1.0,0.0,1.0,2.0,24750,2678.4,Service,Secondary,D,Female,CL,Home,10132,1931,1.0,Drivers,3.0,0.295283738,0.102890069,0.789880347,1.0,0
12152430,15750,1.0,0.0,1.0,1.0,1.0,14836.5,1045.35,Service,Secondary,M,Male,CL,Home,16367,5766,7.0,Core,3.0,0.517308085,0.790564587,0.558506628,0.0,0
12160328,15750,1.0,0.0,1.0,0.0,1.0,67500,2437.65,Service,Graduation,M,Male,CL,Home,9590,532,17.0,Accountants,3.0,0.716594141,0.524174034,0.122179744,1.0,0
12202220,22500,1.0,0.0,1.0,0.0,0.0,40500,2025,Commercial,Graduation,M,Male,RL,Home,12933,915,5.0,Accountants,2.0,0.688341331,0.734426834,0.683268831,3.0,0
12164581,18000,1.0,0.0,1.0,0.0,2.0,18000,900,Commercial,Secondary,M,Female,RL,Home,12309,3084,5.0,Laborers,4.0,0.542466928,0.676858594,0.519097338,0.0,0
12157152,15750,1.0,1.0,0.0,1.0,0.0,9000,342.45,Commercial,Graduation,M,Female,CL,Home,14531,119,1.0,IT,2.0,0.376179929,0.460911502,0.629674251,5.0,0
12107294,24300,1.0,0.0,0.0,0.0,0.0,48564,3893.85,Service,Graduation,M,Female,CL,Office,11933,3709,7.0,Managers,2.0,0.287150248,0.389692273,0.588487788,0.0,0
12183236,63450,1.0,0.0,0.0,0.0,0.0,135000,3947.4,Service,Graduation,M,Female,CL,Home,17502,2888,10.0,Managers,2.0,0.762428498,0.694430869,0.665854922,1.0,0
12181891,13500,1.0,0.0,1.0,1.0,2.0,78713.1,4193.55,Service,Secondary,M,Female,CL,Home,16194,2616,19.0,Laborers,4.0,0.516681204,0.472383926,0.728141299,0.0,0
12154073,22500,1.0,1.0,0.0,1.0,0.0,123279.3,4889.25,Service,Secondary,M,Female,CL,Home,16669,3874,12.0,Drivers,2.0,0.609473197,0.69355781,0.759712182,0.0,0
12154457,27000,1.0,0.0,0.0,1.0,1.0,53747.1,6091.65,Commercial,Graduation dropout,M,Male,CL,Home,12746,2008,14.0,Sales,3.0,0.7699498,0.668752311,0.2692858,2.0,0
12146285,18000,1.0,0.0,0.0,1.0,2.0,33750,2679.3,Service,Secondary,M,Female,CL,Rental,8356,377,22.0,Laborers,4.0,0.11460871,0.473866624,0.538862707,2.0,0
12118326,9000,1.0,0.0,1.0,0.0,0.0,22500,1125,Service,Graduation,M,Male,RL,Home,15120,3427,0.0,Core,2.0,0.551525975,0.62173677,0.676992503,0.0,0
12189266,8550,1.0,0.0,0.0,1.0,0.0,18770.4,1090.35,Service,Secondary,M,Male,CL,Home,17454,5024,9.0,High skill tech,2.0,0.583326249,0.451071709,0.698667555,4.0,0
12166281,8325,1.0,1.0,1.0,1.0,2.0,36000,1764,Service,Graduation,M,Male,CL,Home,10067,3195,10.0,Sales,4.0,0.291625553,0.36058277,0.537069958,3.0,0
12156157,18000,1.0,0.0,0.0,1.0,1.0,38404.8,1881,Commercial,Secondary,M,Female,CL,Home,8140,388,1.0,Laborers,3.0,0.125149954,0.13260844,0.29109738,3.0,0
12154424,8100,1.0,0.0,0.0,1.0,3.0,54504,3962.7,Service,Secondary,M,Male,CL,Home,14595,884,5.0,Core,5.0,0.483609191,0.321277413,0.508286991,0.0,0
12173565,40500,1.0,0.0,1.0,1.0,0.0,201384,5888.25,Govt Job,Graduation,M,Male,CL,Home,15486,947,3.0,Medicine,2.0,0.633285398,0.719538247,0.567379237,4.0,0
12199816,40500,1.0,0.0,0.0,1.0,0.0,112500,3642.3,Commercial,Secondary,M,Female,CL,Home,19480,1517,4.0,Drivers,2.0,0.435402095,0.759639041,0.477649155,2.0,0
12204521,22500,1.0,1.0,0.0,1.0,0.0,102474,5558.85,Commercial,Secondary,S,Female,CL,Home,17626,2061,5.0,Drivers,1.0,0.403203214,0.243121463,0.474051289,1.0,0
12216448,22500,1.0,0.0,0.0,1.0,0.0,114725.7,4133.7,Commercial,Graduation,M,Male,CL,Home,12138,1520,10.0,Accountants,2.0,0.859089048,0.374484003,0.320163367,1.0,0
12147720,20700,1.0,1.0,1.0,0.0,1.0,80865,3532.95,Service,Secondary,M,Female,CL,Home,12407,1496,1.0,Laborers,3.0,0.549240105,0.519585211,0.869210801,4.0,0
12163904,14850,1.0,0.0,0.0,0.0,3.0,128835,3780,Service,Secondary,M,Female,CL,Shared,13474,1521,21.0,Cleaning,5.0,0.217007007,0.477078866,0.391054977,2.0,0
12181653,29250,1.0,0.0,1.0,0.0,1.0,90000,4595.4,Commercial,Secondary,M,Female,CL,Home,10394,2632,12.0,Laborers,3.0,0.69221169,0.671912714,0.73801962,0.0,0
12196415,20250,1.0,0.0,0.0,1.0,1.0,67050,1973.25,Commercial,Secondary,M,Female,CL,Home,14815,6992,2.0,Laborers,3.0,0.244600829,0.785410026,0.780143638,0.0,0
12206329,16650,1.0,0.0,1.0,1.0,0.0,16200,840.15,Govt Job,Graduation,M,Female,CL,Home,10726,483,5.0,Core,2.0,0.269361689,0.486032134,0.581483706,1.0,0
12166831,15750,1.0,0.0,0.0,1.0,0.0,14595.75,1545.75,Commercial,Secondary,M,Female,CL,Home,11430,976,16.0,Drivers,2.0,0.169296196,0.616859553,0.157594999,1.0,0
12127762,45000,1.0,0.0,0.0,1.0,0.0,100287,3990.15,Service,Graduation,M,Female,CL,Home,15213,919,19.0,Managers,2.0,0.767282025,0.637497544,0.520897599,3.0,0
12130489,22500,1.0,0.0,1.0,1.0,0.0,60167.7,2939.4,Service,Secondary,S,Female,CL,Home,18144,1737,14.0,Drivers,1.0,0.379635811,0.57992001,0.664248263,1.0,0
12182521,18000,1.0,1.0,1.0,1.0,0.0,54504,3548.7,Govt Job,Graduation,M,Male,CL,Home,9887,1374,13.0,Laborers,2.0,0.296423616,0.513195904,0.667457742,1.0,0
12194272,18000,1.0,0.0,1.0,0.0,0.0,90000,4067.1,Service,Graduation,M,Female,CL,Home,11594,2293,2.0,Accountants,2.0,0.228988101,0.680021491,0.445396242,4.0,1
12152637,15750,1.0,0.0,1.0,0.0,1.0,34882.65,1818.9,Commercial,Graduation,M,Male,CL,Home,10266,453,2.0,Managers,3.0,0.634575678,0.08705944,0.626304277,0.0,0
12115471,13500,1.0,1.0,1.0,1.0,1.0,126773.55,3719.7,Service,Graduation,D,Male,CL,Home,13547,136,9.0,Accountants,2.0,0.165951465,0.484939676,0.144648146,1.0,0
12117937,9000,1.0,0.0,0.0,1.0,1.0,45000,2110.95,Service,Secondary,M,Female,CL,Home,16532,4750,8.0,Security,3.0,0.583594787,0.090508829,0.579727423,0.0,0
12142219,24750,1.0,0.0,0.0,0.0,2.0,27000,1350,Service,Secondary,M,Male,RL,Home,11337,922,16.0,Laborers,4.0,0.330436243,0.397238343,0.513693766,2.0,0
12130597,18000,1.0,1.0,0.0,1.0,1.0,82482.3,2424.6,Service,Secondary,M,Male,CL,Home,18035,3886,1.0,Core,3.0,0.770143892,0.662630318,0.698667555,2.0,0
12155802,6750,1.0,0.0,0.0,1.0,0.0,13477.5,937.8,Service,Secondary,M,Male,CL,Home,17983,4063,18.0,Waiters/barmen,2.0,0.64160174,0.355972436,0.621226338,1.0,0
12178112,12600,1.0,1.0,0.0,1.0,2.0,23850,1884.15,Service,Secondary,M,Male,CL,Home,10271,2976,18.0,Managers,4.0,0.223419842,0.565827127,0.626304277,6.0,0
12187785,40500,1.0,0.0,1.0,1.0,0.0,135000,4474.8,Commercial,Graduation dropout,S,Female,CL,Family,9970,2321,9.0,IT,1.0,0.506804404,0.555652939,0.547810466,1.0,0
12208474,15750,1.0,0.0,1.0,0.0,2.0,40500,2025,Commercial,Graduation dropout,M,Male,RL,Home,13132,3831,9.0,Core,4.0,0.496926708,0.686241187,0.622922,0.0,0
12220892,60750,1.0,0.0,0.0,1.0,1.0,55800,2697.3,Service,Secondary,M,Female,CL,Home,12827,2812,7.0,Managers,3.0,0.521840186,0.567937171,0.151934549,1.0,0
12175499,24750,1.0,0.0,0.0,1.0,0.0,49500,2475,Commercial,Graduation,S,Male,RL,Home,14984,3165,2.0,Accountants,1.0,0.522484203,0.605918229,0.345784802,0.0,0
12185395,22500,1.0,1.0,1.0,1.0,0.0,45110.25,2316.15,Commercial,Graduation,M,Female,CL,Home,12208,3273,17.0,Accountants,2.0,0.33608101,0.586463349,0.6041126,4.0,0
12202129,36000,1.0,0.0,1.0,0.0,0.0,201384,5325.3,Service,Secondary,M,Male,CL,Home,21940,108,6.0,Private service,2.0,0.509758191,0.423747802,0.484851475,6.0,0
12209255,19350,1.0,0.0,1.0,0.0,0.0,45000,2454.3,Service,Secondary,M,Male,CL,Home,13064,1384,7.0,Accountants,2.0,0.341892309,0.553167952,0.240541417,1.0,0
12219860,16650,1.0,1.0,0.0,0.0,0.0,129350.25,3781.8,Service,Secondary,M,Female,CL,Home,15626,3737,8.0,Drivers,2.0,0.492529568,0.71141004,0.1585549,0.0,0
12137061,27900,1.0,0.0,1.0,1.0,3.0,36816.3,3728.7,Commercial,Graduation,M,Male,CL,Home,13345,1624,10.0,Drivers,5.0,0.230889794,0.74533423,0.353987608,1.0,0
12103475,20250,1.0,0.0,0.0,1.0,0.0,67766.4,2447.1,Commercial,Graduation dropout,M,Female,CL,Home,16718,1630,21.0,Drivers,2.0,0.569531742,0.418465047,0.32647521,4.0,0
12201544,27000,1.0,0.0,1.0,1.0,0.0,204858,5404.05,Service,Graduation,M,Male,CL,Home,17006,1684,11.0,Accountants,2.0,0.755888094,0.788562617,0.367291018,1.0,0
12177269,22500,1.0,0.0,1.0,1.0,1.0,54504,2664,Commercial,Secondary,M,Male,CL,Home,12621,992,10.0,Private service,3.0,0.415257616,0.609853544,0.320163367,1.0,0
12102174,20250,1.0,0.0,1.0,0.0,0.0,27627.75,2227.95,Commercial,Graduation,M,Female,CL,Municipal,20121,1199,16.0,Drivers,2.0,0.717406656,0.610602516,0.408358853,3.0,0
12145215,28800,1.0,1.0,1.0,1.0,0.0,102474,4942.8,Commercial,Graduation,D,Female,CL,Home,21134,1776,16.0,Drivers,1.0,0.639118156,0.514851069,0.29859499,2.0,0
12114668,22500,1.0,1.0,0.0,0.0,1.0,45000,4207.5,Service,Secondary,M,Male,CL,Home,15510,2537,1.0,Accountants,3.0,0.831374726,0.513496369,0.546023197,0.0,0
12126982,13500,1.0,1.0,0.0,1.0,0.0,40500,2025,Service,Graduation,M,Male,RL,Home,14212,6733,3.0,Medicine,2.0,0.5652422,0.606935974,0.687932838,1.0,0
12204284,26100,1.0,0.0,0.0,1.0,0.0,47376,5040,Commercial,Secondary,M,Female,CL,Home,11084,1267,2.0,Managers,2.0,0.266274612,0.601638991,0.391054977,1.0,0
12200481,9900,1.0,0.0,1.0,1.0,1.0,36000,1966.05,Service,Secondary,M,Female,CL,Home,17706,732,12.0,Security,3.0,0.393127309,0.607916307,0.855523587,1.0,1
12160430,23850,1.0,0.0,1.0,0.0,0.0,135000,3947.4,Service,Secondary,W,Male,CL,Home,14932,1674,3.0,Managers,1.0,0.508715485,0.326727819,0.259467655,0.0,0
12188248,13500,1.0,0.0,0.0,1.0,0.0,22500,1125,Service,Secondary,M,Female,RL,Home,12492,3708,1.0,Laborers,2.0,0.635559013,0.252602961,0.53527625,2.0,0
12220921,27000,1.0,1.0,0.0,0.0,0.0,135000,5719.95,Service,Secondary,M,Male,CL,Home,14506,6233,3.0,Core,2.0,0.802750645,0.422626849,0.562060483,3.0,0
12178168,27000,1.0,1.0,1.0,1.0,1.0,128835,4169.25,Service,Graduation,M,Female,CL,Home,16070,379,6.0,Managers,3.0,0.388413469,0.578672933,0.179821765,5.0,0
12203773,20250,1.0,0.0,1.0,1.0,0.0,154058.85,4428,Service,Graduation dropout,M,Male,CL,Home,16393,324,2.0,Sales,2.0,0.778397724,0.723864371,0.612704244,2.0,0
12212545,18000,1.0,1.0,0.0,0.0,0.0,157453.2,6244.2,Commercial,Secondary,M,Female,CL,Home,14615,2452,21.0,Laborers,2.0,0.418345274,0.511130644,0.549596502,0.0,0
12203267,18000,1.0,1.0,0.0,1.0,2.0,90000,5038.65,Service,Secondary,M,Male,CL,Home,15692,3649,1.0,Managers,4.0,0.814595559,0.756953733,0.382501804,3.0,0
12100548,11250,1.0,1.0,0.0,0.0,1.0,45000,2201.85,Service,Secondary,M,Female,CL,Home,9923,618,18.0,Laborers,3.0,0.20577883,0.509185235,0.280789574,4.0,0
12163466,22500,1.0,0.0,1.0,1.0,0.0,22950,2484.45,Service,Graduation,M,Female,CL,Home,15046,335,13.0,Managers,2.0,0.748052493,0.417480891,0.29109738,1.0,0
12130839,24750,1.0,0.0,0.0,1.0,2.0,140880.6,9818.1,Commercial,Graduation,M,Male,CL,Home,12845,953,6.0,Sales,4.0,0.602952925,0.665109186,0.368968738,0.0,0
12202267,16650,1.0,0.0,1.0,0.0,1.0,62162.1,3483.9,Service,Secondary,M,Male,CL,Home,10654,1965,5.0,Sales,3.0,0.378377126,0.660284738,0.6041126,2.0,0
12121186,11700,1.0,0.0,0.0,0.0,0.0,54504,2835,Service,Secondary,M,Female,CL,Family,18325,164,10.0,Laborers,2.0,0.493267519,0.477869957,0.549596502,1.0,0
12101177,11250,1.0,1.0,0.0,1.0,1.0,20250,1366.2,Service,Graduation,M,Female,CL,Home,10190,1199,8.0,Laborers,3.0,0.18900163,0.660270023,0.597192427,3.0,0
12116247,15750,1.0,0.0,1.0,1.0,2.0,72778.5,2686.5,Service,Secondary,M,Female,CL,Home,13627,3489,13.0,Drivers,4.0,0.520232038,0.683612677,0.616121691,0.0,0
12221447,10350,1.0,1.0,0.0,1.0,0.0,80865,2621.7,Service,Secondary,M,Male,CL,Home,18791,7765,14.0,Laborers,2.0,0.197390131,0.587020097,0.519097338,0.0,0
12113793,18000,1.0,0.0,0.0,1.0,2.0,32038.2,1750.95,Service,Secondary,M,Female,CL,Home,12802,5399,18.0,Laborers,4.0,0.404348095,0.500504838,0.7136314,1.0,0
12218813,33750,1.0,0.0,1.0,1.0,2.0,111313.35,3267.45,Service,Secondary,M,Female,CL,Home,12424,4322,1.0,Sales,4.0,0.253482551,0.679450236,0.651260219,4.0,0
12118561,11250,1.0,0.0,0.0,0.0,1.0,54504,2553.75,Govt Job,Secondary,M,Male,CL,Home,12777,1825,7.0,Core,3.0,0.450299383,0.693590342,0.764939274,1.0,0
12114075,22500,1.0,1.0,1.0,1.0,0.0,67950,2891.7,Service,Graduation,M,Male,CL,Home,20698,125,11.0,High skill tech,2.0,0.583437967,0.395705217,0.644679455,1.0,0
12217373,15750,1.0,0.0,1.0,1.0,1.0,43256.7,1918.35,Commercial,Graduation,M,Male,CL,Home,9531,922,14.0,HR,3.0,0.597905658,0.400531131,0.443615308,3.0,0
12111433,22500,1.0,1.0,0.0,1.0,1.0,31852.8,2529.45,Service,Secondary,M,Female,CL,Home,17206,3702,15.0,Drivers,3.0,0.453458689,0.778109275,0.749021705,3.0,0
12137556,22500,1.0,0.0,0.0,0.0,1.0,36000,3780,Service,Graduation,M,Female,CL,Home,10444,1156,7.0,High skill tech,3.0,0.157430551,0.555939076,0.670651753,0.0,0
12194919,27000,1.0,0.0,0.0,1.0,0.0,27000,1350,Service,Secondary,S,Female,RL,Home,9695,1920,6.0,Security,1.0,0.285694083,0.76178851,0.77008707,3.0,0
12147745,14400,1.0,1.0,0.0,1.0,2.0,56885.85,3098.7,Service,Secondary,M,Female,CL,Home,13514,1307,15.0,Drivers,4.0,0.154463641,0.00755886,0.23791608,2.0,0
12152360,90000,1.0,0.0,0.0,1.0,0.0,18000,900,Service,Graduation,M,Male,RL,Home,19146,4292,1.0,Managers,2.0,0.731950695,0.545843892,0.687932838,0.0,0
12112297,22500,1.0,0.0,1.0,1.0,0.0,90000,4895.55,Commercial,Graduation,S,Female,CL,Family,10681,2152,15.0,Sales,1.0,0.260229745,0.514446866,0.50107516,5.0,0
12190870,67500,1.0,1.0,1.0,0.0,1.0,154602,4533.3,Commercial,Graduation,M,Female,CL,Home,11408,1526,14.0,Drivers,3.0,0.289941143,0.617913328,0.643025564,0.0,0
12176433,20250,1.0,0.0,0.0,1.0,0.0,91786.05,5138.1,Service,Graduation,M,Male,CL,Home,16750,225,15.0,High skill tech,2.0,0.844540375,0.52920011,0.50107516,0.0,0
12162404,18000,1.0,1.0,1.0,1.0,2.0,108000,2862,Commercial,Graduation,M,Female,CL,Home,14207,751,11.0,Managers,4.0,0.433829505,0.604455245,0.651260219,5.0,0
12146123,11250,1.0,0.0,0.0,1.0,0.0,54000,1952.55,Govt Job,Secondary,M,Male,CL,Home,8654,433,1.0,Core,2.0,0.131783606,0.582629129,0.347418227,0.0,1
12195157,31500,1.0,1.0,1.0,1.0,1.0,112500,3717.9,Commercial,Graduation,S,Female,CL,Family,10525,472,7.0,Managers,2.0,0.155394125,0.548563807,0.286652483,2.0,0
12159107,27000,1.0,0.0,1.0,1.0,2.0,34380,1309.05,Govt Job,Secondary,M,Male,CL,Home,16967,4149,64.0,Medicine,4.0,0.634214839,0.731417654,0.422369652,0.0,0
12142145,11250,1.0,1.0,1.0,1.0,0.0,20628,1016.1,Service,Secondary,S,Female,CL,Home,8731,812,64.0,Laborers,1.0,0.20132648,0.120503771,0.50107516,1.0,0
12177301,18000,1.0,0.0,1.0,1.0,0.0,22500,1062,Service,Secondary,M,Female,CL,Home,15292,1857,8.0,Laborers,2.0,0.526091016,0.645368429,0.337672722,6.0,0
12141741,15750,1.0,0.0,0.0,0.0,1.0,13500,675,Commercial,Secondary,M,Male,RL,Shared,13207,1770,6.0,Core,3.0,0.477832397,0.508791745,0.355638717,0.0,0
12187972,18000,1.0,1.0,0.0,1.0,1.0,67500,3260.25,Commercial,Secondary,M,Male,CL,Home,17063,1940,13.0,Managers,3.0,0.649274384,0.174611515,0.678567689,2.0,0
12203615,13500,1.0,1.0,1.0,0.0,0.0,112500,5031.45,Service,Secondary,M,Female,CL,Home,14582,252,20.0,Laborers,2.0,0.455488067,0.428833784,0.673830078,0.0,0
12133267,35100,1.0,0.0,0.0,0.0,0.0,60807.6,1922.4,Commercial,Secondary,M,Male,CL,Home,11845,1353,2.0,Core,2.0,0.280175971,0.781257058,0.519097338,0.0,0
12168866,20250,1.0,0.0,1.0,1.0,0.0,125865,5345.55,Service,Secondary,S,Male,CL,Home,19639,5539,5.0,Drivers,1.0,0.576152504,0.620743697,0.629674251,1.0,0
12200441,15750,1.0,0.0,0.0,0.0,0.0,62553.6,3393.45,Service,Secondary,M,Female,CL,Home,9679,334,17.0,Laborers,2.0,0.108086262,0.461232093,0.053114173,3.0,1
12189780,27000,1.0,0.0,1.0,1.0,2.0,135000,3725.55,Commercial,Graduation,M,Female,CL,Home,11654,623,7.0,Managers,4.0,0.424464011,0.608161254,0.746300213,1.0,0
12107764,20250,1.0,1.0,0.0,1.0,0.0,29851.2,2185.2,Service,Secondary,M,Female,CL,Home,12140,371,9.0,Laborers,2.0,0.166117926,0.55872829,0.528092751,3.0,1
12143154,9000,1.0,0.0,1.0,0.0,1.0,45000,2110.95,Service,Secondary,M,Female,CL,Home,13962,704,15.0,Drivers,3.0,0.605333291,0.654166356,0.751723715,1.0,0
12102892,31500,1.0,0.0,0.0,1.0,1.0,36000,1837.8,Service,Secondary,M,Female,CL,Home,14108,2047,14.0,Managers,3.0,0.59038579,0.603864295,0.310818254,0.0,0
12161698,18000,1.0,0.0,0.0,1.0,0.0,78036.3,3107.7,Service,Secondary,M,Female,CL,Home,13401,3739,1.0,Core,2.0,0.452924204,0.500603242,0.436506499,2.0,0
12119767,14400,1.0,0.0,1.0,1.0,0.0,31405.5,1383.3,Service,Secondary,M,Male,CL,Home,16494,9662,11.0,Medicine,2.0,0.510374497,0.529499753,0.240541417,0.0,0
12135015,15750,1.0,0.0,0.0,0.0,0.0,45000,3621.15,Service,Secondary,M,Male,CL,Home,13154,2134,14.0,Sales,2.0,0.183846943,0.290090379,0.768807573,7.0,0
12124205,17550,1.0,0.0,1.0,0.0,0.0,49500,1579.5,Service,Secondary,M,Female,CL,Home,10009,3081,7.0,Laborers,2.0,0.16233627,0.492988316,0.345784802,0.0,0
12150087,22500,1.0,0.0,0.0,0.0,0.0,53330.4,2272.5,Service,Secondary,M,Female,CL,Home,20996,154,3.0,Drivers,2.0,0.383785215,0.03937336,0.384206813,1.0,0
12105678,20250,1.0,0.0,0.0,1.0,0.0,128835,3411.45,Commercial,Secondary,M,Male,CL,Home,15513,3966,6.0,Sales,2.0,0.695233606,0.091322132,0.673830078,3.0,0
12157634,19350,1.0,1.0,1.0,1.0,1.0,90000,3515.85,Commercial,Secondary,M,Female,CL,Shared,12011,4853,10.0,Laborers,3.0,0.501987279,0.56770642,0.379100485,0.0,0
12165902,15750,1.0,1.0,1.0,1.0,0.0,211500,5579.1,Commercial,Graduation dropout,M,Female,CL,Home,13245,414,21.0,Core,2.0,0.195806871,0.641128112,0.50107516,2.0,0
12148346,18000,1.0,1.0,1.0,0.0,0.0,135450,3573,Commercial,Secondary,M,Male,CL,Home,15514,4579,6.0,Sales,2.0,0.745734755,0.437833148,0.397946322,0.0,0
12127848,18000,1.0,1.0,0.0,0.0,0.0,58500,4160.25,Commercial,Graduation,W,Male,CL,Home,20028,3785,8.0,Managers,1.0,0.876262514,0.561782992,0.812822607,0.0,0
12206152,22500,1.0,0.0,0.0,1.0,0.0,107820,3491.1,Service,Secondary,M,Female,CL,Home,11740,4716,22.0,Laborers,2.0,0.327643627,0.597570311,0.475849909,3.0,0
12149654,25650,1.0,1.0,0.0,1.0,0.0,125568,4162.95,Service,Secondary,M,Female,CL,Home,14843,3189,2.0,Drivers,2.0,0.453325058,0.434300138,0.832785025,1.0,0
12138367,13500,1.0,0.0,0.0,1.0,0.0,22500,1221.3,Service,Secondary,M,Female,CL,Home,15736,964,15.0,Managers,2.0,0.535748371,0.165783534,0.586740009,2.0,0
12103492,13500,1.0,0.0,0.0,0.0,0.0,157500,5474.7,Commercial,Graduation,M,Male,CL,Home,19972,2158,6.0,Sales,2.0,0.773794309,0.65074989,0.309275356,1.0,0
12176443,24750,1.0,0.0,0.0,0.0,2.0,28899.45,2871.45,Commercial,Graduation,M,Male,CL,Home,13767,4160,12.0,Accountants,4.0,0.6095847,0.64211366,0.627990819,0.0,0
12205900,16200,1.0,1.0,1.0,1.0,0.0,172183.5,4747.95,Govt Job,Secondary,M,Female,CL,Home,15221,2302,17.0,Core,2.0,0.301587194,0.718482345,0.570916542,1.0,0
12178202,15750,1.0,0.0,0.0,0.0,1.0,64008,2997,Commercial,Secondary,M,Female,CL,Home,14192,1063,3.0,Sales,3.0,0.389508032,0.55179466,0.347418227,2.0,0
12148806,11250,1.0,0.0,1.0,1.0,2.0,14836.5,1189.35,Service,Secondary,M,Male,CL,Home,11000,2103,12.0,Private service,4.0,0.625373628,0.679231112,0.391054977,2.0,0
12164786,18000,1.0,0.0,0.0,0.0,1.0,67500,2973.15,Govt Job,Graduation,D,Male,CL,Home,13225,4220,17.0,Accountants,2.0,0.464736564,0.583192686,0.6075573,0.0,0
12171372,31500,1.0,0.0,1.0,0.0,0.0,126000,4064.4,Service,Graduation,M,Male,CL,Home,14003,318,8.0,Accountants,2.0,0.763261669,0.625058399,0.52629494,1.0,0
12176072,30600,1.0,0.0,0.0,1.0,1.0,92725.2,2724.3,Commercial,Graduation,D,Male,CL,Home,14528,3451,3.0,Accountants,2.0,0.577514008,0.554173078,0.372333666,2.0,0
12215636,26100,1.0,1.0,1.0,1.0,2.0,27000,1350,Service,Secondary,M,Female,RL,Home,18069,6389,65.0,Laborers,4.0,0.310765355,0.489425018,0.531686143,1.0,0
12137589,27000,1.0,1.0,0.0,1.0,0.0,134884.8,5150.7,Service,Secondary,M,Male,CL,Home,16036,4812,3.0,Managers,2.0,0.78240598,0.695033765,0.495665829,0.0,0
12153964,36000,1.0,0.0,0.0,0.0,1.0,39801.6,3695.85,Commercial,Graduation,M,Male,CL,Home,16146,2469,14.0,Core,3.0,0.903755714,0.619960874,0.70918911,0.0,0
12152668,11250,1.0,0.0,1.0,1.0,0.0,20250,1012.5,Service,Graduation,M,Male,RL,Home,10000,804,8.0,Medicine,2.0,0.391513055,0.630102859,0.50107516,0.0,0
12208445,11250,1.0,0.0,0.0,0.0,2.0,11250,1224.45,Service,Secondary,M,Female,CL,Home,11539,867,12.0,Laborers,4.0,0.301978335,0.264468639,0.45969045,4.0,0
12105873,20250,1.0,0.0,0.0,1.0,0.0,57340.8,2940.75,Commercial,Secondary,M,Male,CL,Home,18626,1332,14.0,Security,2.0,0.597984286,0.672423496,0.6041126,1.0,1
12170148,36000,1.0,1.0,1.0,1.0,0.0,73135.35,5791.05,Govt Job,Secondary,M,Male,CL,Home,17031,10117,15.0,Managers,2.0,0.693081091,0.658880479,0.732403323,2.0,0
